"EventID","SeineLength","SeineWidth","SeineDepth","SeineVolume","TrapStatus","TrapHours"
3621,NA,NA,NA,NA,"Check",25.9833333333333
3622,NA,NA,NA,NA,"Pull",22.6833333333333
3623,NA,NA,NA,NA,"Set",0
3624,NA,NA,NA,NA,"Check",23.6666666666667
3625,NA,NA,NA,NA,"Check",25.5166666666667
3626,NA,NA,NA,NA,"Check",23.4
3627,NA,NA,NA,NA,"Pull",23.5833333333333
3628,NA,NA,NA,NA,"Set",0
3629,NA,NA,NA,NA,"Check",26.8666666666667
3630,NA,NA,NA,NA,"Check",22.4666666666667
3631,NA,NA,NA,NA,"Pull",23.9333333333333
3632,NA,NA,NA,NA,"Set",0
3633,NA,NA,NA,NA,"Check",24.4333333333333
3664,NA,NA,NA,NA,"Check",23.5833333333333
3665,NA,NA,NA,NA,"Pull",23.6666666666667
3666,NA,NA,NA,NA,"Set",0
3667,NA,NA,NA,NA,"Check",22.4166666666667
3668,NA,NA,NA,NA,"Check",23.4333333333333
3669,NA,NA,NA,NA,"Pull",24.3166666666667
3670,NA,NA,NA,NA,"Set",0
4926,NA,NA,NA,NA,"Pull",24.3666666666667
1039,NA,NA,NA,NA,"Set",0
1035,NA,NA,NA,NA,"Pull",25
1036,NA,NA,NA,NA,"Set",0
1037,NA,NA,NA,NA,"Check",23.3333333333333
1056,NA,NA,NA,NA,"Check",25.9166666666667
1057,NA,NA,NA,NA,"Check",23
3678,NA,NA,NA,NA,"Pull",23.4166666666667
3679,NA,NA,NA,NA,"Set",0
3681,NA,NA,NA,NA,"Check",24.25
3689,NA,NA,NA,NA,"Pull",24.75
3690,NA,NA,NA,NA,"Set",0
3682,NA,NA,NA,NA,"Check",24.15
3683,NA,NA,NA,NA,"Check",23.2
3684,NA,NA,NA,NA,"Pull",25.8833333333333
3685,NA,NA,NA,NA,"Set",0
3686,NA,NA,NA,NA,"Check",24.55
3687,NA,NA,NA,NA,"Check",24.75
3688,NA,NA,NA,NA,"Pull",22.8833333333333
3693,NA,NA,NA,NA,"Set",0
3694,NA,NA,NA,NA,"Pull",23.05
3729,NA,NA,NA,NA,"Set",0
3730,NA,NA,NA,NA,"Check",25.5833333333333
3727,NA,NA,NA,NA,"Pull",23.6166666666667
3728,NA,NA,NA,NA,"Set",0
3726,NA,NA,NA,NA,"Check",23.3166666666667
3725,NA,NA,NA,NA,"Check",23.7666666666667
3724,NA,NA,NA,NA,"Pull",24.0333333333333
3723,NA,NA,NA,NA,"Set",0
3722,NA,NA,NA,NA,"Check",25.7
3718,NA,NA,NA,NA,"Check",23.3
3717,NA,NA,NA,NA,"Pull",23.25
3716,NA,NA,NA,NA,"Set",0
3721,NA,NA,NA,NA,"Check",23.35
3736,NA,NA,NA,NA,"Check",22.4
3720,NA,NA,NA,NA,"Check",25.0833333333333
3719,NA,NA,NA,NA,"Pull",23.9166666666667
3698,NA,NA,NA,NA,"Set",0
3702,NA,NA,NA,NA,"Check",21.6166666666667
3735,NA,NA,NA,NA,"Check",24.6333333333333
3738,NA,NA,NA,NA,"Pull",24
3740,NA,NA,NA,NA,"Set",0
3741,NA,NA,NA,NA,"Pull",23.6333333333333
3742,NA,NA,NA,NA,"Set",0
3743,NA,NA,NA,NA,"Check",23.9333333333333
3744,NA,NA,NA,NA,"Check",23.7666666666667
3745,NA,NA,NA,NA,"Check",24
3746,NA,NA,NA,NA,"Pull",24.25
3780,NA,NA,NA,NA,"Check",3.16666666666667
3781,NA,NA,NA,NA,"Pull",19.25
3782,NA,NA,NA,NA,"Check",3.5
3783,NA,NA,NA,NA,"Check",20.75
3784,NA,NA,NA,NA,"Check",24.4166666666667
3778,NA,NA,NA,NA,"Check",23.3333333333333
3779,NA,NA,NA,NA,"Pull",25
3786,NA,NA,NA,NA,"Set",0
3787,NA,NA,NA,NA,"Check",21.6666666666667
3788,NA,NA,NA,NA,"Check",24
3789,NA,NA,NA,NA,"Check",22.6666666666667
3790,NA,NA,NA,NA,"Pull",23
3791,NA,NA,NA,NA,"Set",0
3911,NA,NA,NA,NA,"Check",25.3333333333333
3910,NA,NA,NA,NA,"Check",21.1666666666667
3908,NA,NA,NA,NA,"Pull",24.1666666666667
3909,NA,NA,NA,NA,"Set",0
3947,NA,NA,NA,NA,"Check",26.05
3946,NA,NA,NA,NA,"Check",21.45
3945,NA,NA,NA,NA,"Pull",24.75
3917,NA,NA,NA,NA,"Set",0
3918,NA,NA,NA,NA,"Check",24
3944,NA,NA,NA,NA,"Check",24.6333333333333
3943,NA,NA,NA,NA,"Check",23.1166666666667
3920,NA,NA,NA,NA,"Pull",24.25
3922,NA,NA,NA,NA,"Set",0
3942,NA,NA,NA,NA,"Check",23.5
3941,NA,NA,NA,NA,"Check",25.2666666666667
3940,NA,NA,NA,NA,"Check",22.9666666666667
3939,NA,NA,NA,NA,"Pull",23.3833333333333
3938,NA,NA,NA,NA,"Set",0
3937,NA,NA,NA,NA,"Check",24.3
3936,NA,NA,NA,NA,"Check",24.4166666666667
4691,NA,NA,NA,NA,"Check",23.5833333333333
3924,NA,NA,NA,NA,"Pull",24.4166666666667
4082,NA,NA,NA,NA,"Set",0
4081,NA,NA,NA,NA,"Check",25.5
4080,NA,NA,NA,NA,"Check",22.6666666666667
4079,NA,NA,NA,NA,"Pull",23.3333333333333
4078,NA,NA,NA,NA,"Set",0
4077,NA,NA,NA,NA,"Check",24
4076,NA,NA,NA,NA,"Check",24.0833333333333
4075,NA,NA,NA,NA,"Check",23.6666666666667
4073,NA,NA,NA,NA,"Set",0
4072,NA,NA,NA,NA,"Check",24.0833333333333
4071,NA,NA,NA,NA,"Check",25.4666666666667
4108,NA,NA,NA,NA,"Pull",26.0833333333333
4107,NA,NA,NA,NA,"Set",0
4106,NA,NA,NA,NA,"Check",23.6666666666667
4104,NA,NA,NA,NA,"Check",24.2166666666667
4102,NA,NA,NA,NA,"Check",23.6166666666667
4103,NA,NA,NA,NA,"Pull",4.75
4100,NA,NA,NA,NA,"Set",0
4101,NA,NA,NA,NA,"Pull",5
4098,NA,NA,NA,NA,"Set",0
4099,NA,NA,NA,NA,"Pull",3.41666666666667
4097,NA,NA,NA,NA,"Set",0
4096,NA,NA,NA,NA,"Check",21.5833333333333
4095,NA,NA,NA,NA,"Check",23.25
4094,NA,NA,NA,NA,"Pull",24.5
4093,NA,NA,NA,NA,"Set",0
4092,NA,NA,NA,NA,"Check",23.75
4091,NA,NA,NA,NA,"Check",24.5
4090,NA,NA,NA,NA,"Check",22
4089,NA,NA,NA,NA,"Pull",23.5
4088,NA,NA,NA,NA,"Set",0
4087,NA,NA,NA,NA,"Check",24.5833333333333
4086,NA,NA,NA,NA,"Check",23
4085,NA,NA,NA,NA,"Pull",23.6666666666667
4084,NA,NA,NA,NA,"Check",24
4083,NA,NA,NA,NA,"Set",0
4114,NA,NA,NA,NA,"Check",24
4112,NA,NA,NA,NA,"Check",23.6166666666667
4111,NA,NA,NA,NA,"Pull",24.2
4110,NA,NA,NA,NA,"Set",0
4741,NA,NA,NA,NA,"Check",22.4166666666667
4740,NA,NA,NA,NA,"Check",24
4738,NA,NA,NA,NA,"Pull",23.9
4737,NA,NA,NA,NA,"Set",0
4735,NA,NA,NA,NA,"Check",22.4166666666667
4707,NA,NA,NA,NA,"Pull",23.9333333333333
4706,NA,NA,NA,NA,"Set",0
4704,NA,NA,NA,NA,"Check",22.0833333333333
4701,NA,NA,NA,NA,"Set",0
4154,NA,NA,NA,NA,"Check",22.45
4153,NA,NA,NA,NA,"Pull",23.5
4152,NA,NA,NA,NA,"Set",0
4151,NA,NA,NA,NA,"Check",22.65
4150,NA,NA,NA,NA,"Check",23.65
4149,NA,NA,NA,NA,"Check",24.9
4148,NA,NA,NA,NA,"Pull",25.15
4146,NA,NA,NA,NA,"Set",0
4147,NA,NA,NA,NA,"Check",21.3833333333333
4145,NA,NA,NA,NA,"Check",24.7
4144,NA,NA,NA,NA,"Check",22.25
4700,NA,NA,NA,NA,"Set",0
4699,NA,NA,NA,NA,"Check",22.4666666666667
4698,NA,NA,NA,NA,"Check",24.5
4697,NA,NA,NA,NA,"Pull",24.65
4435,NA,NA,NA,NA,"Set",0
4433,NA,NA,NA,NA,"Check",2.38333333333333
4437,NA,NA,NA,NA,"Set",0
4436,NA,NA,NA,NA,"Check",2.21666666666667
4438,NA,NA,NA,NA,"Check",22.1666666666667
4439,NA,NA,NA,NA,"Check",26.9333333333333
4440,NA,NA,NA,NA,"Set",0
4441,NA,NA,NA,NA,"Check",2.88333333333333
4442,NA,NA,NA,NA,"Set",0
4443,NA,NA,NA,NA,"Pull",5.11666666666667
4444,NA,NA,NA,NA,"Set",0
4445,NA,NA,NA,NA,"Check",2.43333333333333
4446,NA,NA,NA,NA,"Check",16.8
4447,NA,NA,NA,NA,"Check",23.35
4448,NA,NA,NA,NA,"Check",24.25
4449,NA,NA,NA,NA,"Check",24.5833333333333
4450,NA,NA,NA,NA,"Set",0
4451,NA,NA,NA,NA,"Check",23.4833333333333
4452,NA,NA,NA,NA,"Check",3.48333333333333
4453,NA,NA,NA,NA,"Set",0
4454,NA,NA,NA,NA,"Check",5.26666666666667
4455,NA,NA,NA,NA,"Set",0
4456,NA,NA,NA,NA,"Check",6.25
4458,NA,NA,NA,NA,"Set",0
4460,NA,NA,NA,NA,"Check",2.1
4477,NA,NA,NA,NA,"Set",0
4479,NA,NA,NA,NA,"Check",4.65
4480,NA,NA,NA,NA,"Set",0
4482,NA,NA,NA,NA,"Check",2.66666666666667
4483,NA,NA,NA,NA,"Set",0
4485,NA,NA,NA,NA,"Check",5.08333333333333
4497,NA,NA,NA,NA,"Set",0
4499,NA,NA,NA,NA,"Check",7.03333333333333
4500,NA,NA,NA,NA,"Set",0
4502,NA,NA,NA,NA,"Check",2.5
4503,NA,NA,NA,NA,"Set",0
4505,NA,NA,NA,NA,"Check",1.76666666666667
4506,NA,NA,NA,NA,"Set",0
4508,NA,NA,NA,NA,"Pull",5.48333333333333
4510,NA,NA,NA,NA,"Set",0
4511,NA,NA,NA,NA,"Pull",5.58333333333333
4513,NA,NA,NA,NA,"Set",0
4514,NA,NA,NA,NA,"Pull",2.16666666666667
4516,NA,NA,NA,NA,"Set",0
4517,NA,NA,NA,NA,"Pull",6.91666666666667
4519,NA,NA,NA,NA,"Set",0
4520,NA,NA,NA,NA,"Pull",6
4522,NA,NA,NA,NA,"Set",0
4528,NA,NA,NA,NA,"Pull",3.76666666666667
4538,NA,NA,NA,NA,"Set",0
4539,NA,NA,NA,NA,"Check",2
4541,NA,NA,NA,NA,"Check",1
4542,NA,NA,NA,NA,"Pull",1
4543,NA,NA,NA,NA,"Set",0
4544,NA,NA,NA,NA,"Check",2
4547,NA,NA,NA,NA,"Set",0
4549,NA,NA,NA,NA,"Pull",6.41666666666667
4535,NA,NA,NA,NA,"Set",0
4536,NA,NA,NA,NA,"Pull",2.35
4550,NA,NA,NA,NA,"Set",0
4552,NA,NA,NA,NA,"Pull",4.26666666666667
4553,NA,NA,NA,NA,"Set",0
4555,NA,NA,NA,NA,"Pull",5
4556,NA,NA,NA,NA,"Set",0
4558,NA,NA,NA,NA,"Pull",6.08333333333333
4559,NA,NA,NA,NA,"Set",0
4561,NA,NA,NA,NA,"Check",6.41666666666667
4562,NA,NA,NA,NA,"Check",17.05
4564,NA,NA,NA,NA,"Check",6.86666666666667
4565,NA,NA,NA,NA,"Check",17.6666666666667
4566,NA,NA,NA,NA,"Check",6.28333333333333
4568,NA,NA,NA,NA,"Check",18.85
4569,NA,NA,NA,NA,"Check",6.71666666666667
4581,NA,NA,NA,NA,"Check",16.5333333333333
4588,NA,NA,NA,NA,"Pull",8.88333333333333
4582,NA,NA,NA,NA,"Set",0
4584,NA,NA,NA,NA,"Check",24.7333333333333
4590,NA,NA,NA,NA,"Check",23.8333333333333
4591,NA,NA,NA,NA,"Check",24.1333333333333
4597,NA,NA,NA,NA,"Set",0
4613,NA,NA,NA,NA,"Check",25.7333333333333
4614,NA,NA,NA,NA,"Check",4.88333333333333
4615,NA,NA,NA,NA,"Check",17.5333333333333
4616,NA,NA,NA,NA,"Check",5.88333333333333
4618,NA,NA,NA,NA,"Check",4.71666666666667
4619,NA,NA,NA,NA,"Pull",18.2833333333333
4621,NA,NA,NA,NA,"Set",0
4623,NA,NA,NA,NA,"Pull",7.31666666666667
4624,NA,NA,NA,NA,"Set",0
4625,NA,NA,NA,NA,"Check",4.5
4627,NA,NA,NA,NA,"Check",19.6833333333333
4628,NA,NA,NA,NA,"Check",6.43333333333333
4630,NA,NA,NA,NA,"Pull",18.0833333333333
4631,NA,NA,NA,NA,"Set",0
4633,NA,NA,NA,NA,"Check",4.61666666666667
4634,NA,NA,NA,NA,"Check",18.8833333333333
4635,NA,NA,NA,NA,"Check",6.25
4638,NA,NA,NA,NA,"Check",17.0333333333333
4646,NA,NA,NA,NA,"Check",4.9
4650,NA,NA,NA,NA,"Check",19.3833333333333
4652,NA,NA,NA,NA,"Check",5.08333333333333
4653,NA,NA,NA,NA,"Pull",21.3333333333333
4655,NA,NA,NA,NA,"Set",0
4656,NA,NA,NA,NA,"Check",6.78333333333333
4658,NA,NA,NA,NA,"Check",16.9833333333333
4657,NA,NA,NA,NA,"Pull",5.61666666666667
4659,NA,NA,NA,NA,"Set",0
4660,NA,NA,NA,NA,"Check",4.68333333333333
4661,NA,NA,NA,NA,"Check",20.7166666666667
4662,NA,NA,NA,NA,"Check",23
4663,NA,NA,NA,NA,"Check",22.0666666666667
4664,NA,NA,NA,NA,"Pull",26.5833333333333
4673,NA,NA,NA,NA,"Set",0
4685,NA,NA,NA,NA,"Check",25.2333333333333
4687,NA,NA,NA,NA,"Check",23.3166666666667
4690,NA,NA,NA,NA,"Check",22.3333333333333
4745,NA,NA,NA,NA,"Pull",25.75
4747,NA,NA,NA,NA,"Set",0
4749,NA,NA,NA,NA,"Check",24.5
4751,NA,NA,NA,NA,"Check",24.4333333333333
4764,NA,NA,NA,NA,"Check",23.1
4766,NA,NA,NA,NA,"Pull",24.2333333333333
4797,NA,NA,NA,NA,"Set",0
4799,NA,NA,NA,NA,"Check",23.9
4803,NA,NA,NA,NA,"Check",25.1
4802,NA,NA,NA,NA,"Check",23.6666666666667
4812,NA,NA,NA,NA,"Pull",24.1
4823,NA,NA,NA,NA,"Set",0
4825,NA,NA,NA,NA,"Check",23.2666666666667
4828,NA,NA,NA,NA,"Check",27.4833333333333
4839,NA,NA,NA,NA,"Check",22.0166666666667
4845,NA,NA,NA,NA,"Pull",22.9666666666667
4848,NA,NA,NA,NA,"Set",0
4849,NA,NA,NA,NA,"Check",22.4
4855,NA,NA,NA,NA,"Set",0
4859,NA,NA,NA,NA,"Check",23.7666666666667
4866,NA,NA,NA,NA,"Check",25.75
4873,NA,NA,NA,NA,"Pull",21.8333333333333
4876,NA,NA,NA,NA,"Set",0
4879,NA,NA,NA,NA,"Check",23.75
4881,NA,NA,NA,NA,"Check",24.7666666666667
4883,NA,NA,NA,NA,"Pull",23.6166666666667
4885,NA,NA,NA,NA,"Set",0
4887,NA,NA,NA,NA,"Check",24.3166666666667
4893,NA,NA,NA,NA,"Check",24.45
4904,NA,NA,NA,NA,"Check",22.4166666666667
4901,NA,NA,NA,NA,"Pull",24.8833333333333
4907,NA,NA,NA,NA,"Set",0
4909,NA,NA,NA,NA,"Check",24.0833333333333
4910,NA,NA,NA,NA,"Check",23.25
4914,NA,NA,NA,NA,"Pull",24.5166666666667
5087,NA,NA,NA,NA,"Set",0
5086,NA,NA,NA,NA,"Pull",2
5100,NA,NA,NA,NA,"Set",0
5099,NA,NA,NA,NA,"Check",2.63333333333333
5098,NA,NA,NA,NA,"Pull",1.28333333333333
5095,NA,NA,NA,NA,"Set",0
5096,NA,NA,NA,NA,"Check",2.25
5097,NA,NA,NA,NA,"Pull",1.66666666666667
5092,NA,NA,NA,NA,"Set",0
5093,NA,NA,NA,NA,"Check",2
5094,NA,NA,NA,NA,"Pull",1.83333333333333
5091,NA,NA,NA,NA,"Set",0
5090,NA,NA,NA,NA,"Check",2
5089,NA,NA,NA,NA,"Check",4.55
5104,NA,NA,NA,NA,"Set",0
5101,NA,NA,NA,NA,"Check",24.4166666666667
5105,NA,NA,NA,NA,"Check",24
5118,NA,NA,NA,NA,"Check",23.5
5121,NA,NA,NA,NA,"Set",0
5131,NA,NA,NA,NA,"Pull",23.25
5130,NA,NA,NA,NA,"Set",0
5150,NA,NA,NA,NA,"Check",24.4666666666667
5154,NA,NA,NA,NA,"Set",0
5160,NA,NA,NA,NA,"Check",23.85
5162,NA,NA,NA,NA,"Pull",25.0833333333333
5172,NA,NA,NA,NA,"Set",0
5175,NA,NA,NA,NA,"Check",22.5333333333333
5180,NA,NA,NA,NA,"Pull",22.9166666666667
5182,NA,NA,NA,NA,"Set",0
5196,NA,NA,NA,NA,"Check",24.4166666666667
5197,NA,NA,NA,NA,"Check",23.75
5200,NA,NA,NA,NA,"Pull",23.0833333333333
5202,NA,NA,NA,NA,"Set",0
5203,NA,NA,NA,NA,"Check",24.3833333333333
5205,NA,NA,NA,NA,"Check",25.8666666666667
5207,NA,NA,NA,NA,"Pull",22.3666666666667
5210,NA,NA,NA,NA,"Set",0
5211,NA,NA,NA,NA,"Check",24.7666666666667
5214,NA,NA,NA,NA,"Check",24.9666666666667
5226,NA,NA,NA,NA,"Pull",24.7
5229,NA,NA,NA,NA,"Set",0
5231,NA,NA,NA,NA,"Check",25.0833333333333
5235,NA,NA,NA,NA,"Check",22.85
5238,NA,NA,NA,NA,"Pull",24.2166666666667
5241,NA,NA,NA,NA,"Set",0
5244,NA,NA,NA,NA,"Check",24.0833333333333
5242,NA,NA,NA,NA,"Check",24.2833333333333
5250,NA,NA,NA,NA,"Check",23.3666666666667
5247,NA,NA,NA,NA,"Pull",24.85
5262,NA,NA,NA,NA,"Set",0
5264,NA,NA,NA,NA,"Check",22.4833333333333
5266,NA,NA,NA,NA,"Check",24.0833333333333
5269,NA,NA,NA,NA,"Check",28.8333333333333
5267,NA,NA,NA,NA,"Pull",18
5274,NA,NA,NA,NA,"Set",0
5271,NA,NA,NA,NA,"Check",26.45
5275,NA,NA,NA,NA,"Check",20.3833333333333
5279,NA,NA,NA,NA,"Pull",22.5833333333333
5291,NA,NA,NA,NA,"Set",0
5293,NA,NA,NA,NA,"Check",23.9833333333333
5296,NA,NA,NA,NA,"Pull",24.0166666666667
5297,NA,NA,NA,NA,"Set",0
5302,NA,NA,NA,NA,"Check",25.1333333333333
5318,NA,NA,NA,NA,"Check",25.8333333333333
5314,NA,NA,NA,NA,"Pull",20.5666666666667
5315,NA,NA,NA,NA,"Set",0
5321,NA,NA,NA,NA,"Check",25.0166666666667
5323,NA,NA,NA,NA,"Check",22.0666666666667
5324,NA,NA,NA,NA,"Check",24.1333333333333
5326,NA,NA,NA,NA,"Pull",24.3166666666667
5329,NA,NA,NA,NA,"Set",0
5331,NA,NA,NA,NA,"Check",23
5333,NA,NA,NA,NA,"Check",28.5666666666667
5334,NA,NA,NA,NA,"Check",18.95
5338,NA,NA,NA,NA,"Pull",24.1833333333333
5337,NA,NA,NA,NA,"Set",0
5340,NA,NA,NA,NA,"Check",24.05
5346,NA,NA,NA,NA,"Check",27.4333333333333
5355,NA,NA,NA,NA,"Check",23.7833333333333
5354,NA,NA,NA,NA,"Pull",20.9333333333333
5359,NA,NA,NA,NA,"Set",0
5361,NA,NA,NA,NA,"Check",24.25
5362,NA,NA,NA,NA,"Check",27.7666666666667
5363,NA,NA,NA,NA,"Check",19.9
5364,NA,NA,NA,NA,"Pull",23.6666666666667
5365,NA,NA,NA,NA,"Set",0
5367,NA,NA,NA,NA,"Check",21.4666666666667
5369,NA,NA,NA,NA,"Check",25.8
5374,NA,NA,NA,NA,"Pull",24.3666666666667
5380,NA,NA,NA,NA,"Set",0
5379,NA,NA,NA,NA,"Pull",18.4833333333333
5383,NA,NA,NA,NA,"Set",0
5398,NA,NA,NA,NA,"Check",23.7833333333333
5397,NA,NA,NA,NA,"Pull",28.55
5396,NA,NA,NA,NA,"Set",0
5395,NA,NA,NA,NA,"Pull",24.1333333333333
5412,NA,NA,NA,NA,"Set",0
5411,NA,NA,NA,NA,"Check",19.35
5405,NA,NA,NA,NA,"Check",25.6666666666667
5402,NA,NA,NA,NA,"Check",20.1833333333333
5408,NA,NA,NA,NA,"Pull",30.4833333333333
5410,NA,NA,NA,NA,"Set",0
5414,NA,NA,NA,NA,"Check",27.7333333333333
5416,NA,NA,NA,NA,"Check",19.2666666666667
5421,NA,NA,NA,NA,"Check",30.8666666666667
5419,NA,NA,NA,NA,"Pull",22.15
5417,NA,NA,NA,NA,"Set",0
5434,NA,NA,NA,NA,"Check",25.8
5437,NA,NA,NA,NA,"Check",21.1666666666667
5440,NA,NA,NA,NA,"Pull",22.5833333333333
5635,NA,NA,NA,NA,"Set",0
5636,NA,NA,NA,NA,"Check",21.6666666666667
5638,NA,NA,NA,NA,"Check",22.1666666666667
5640,NA,NA,NA,NA,"Check",23.6166666666667
5642,NA,NA,NA,NA,"Pull",24.4666666666667
5653,NA,NA,NA,NA,"Set",0
5655,NA,NA,NA,NA,"Check",26.9666666666667
5659,NA,NA,NA,NA,"Check",22.5833333333333
5661,NA,NA,NA,NA,"Pull",24.9666666666667
5667,NA,NA,NA,NA,"Check",23.6666666666667
5681,NA,NA,NA,NA,"Set",0
5688,NA,NA,NA,NA,"Pull",26.4833333333333
5690,NA,NA,NA,NA,"Set",0
5692,NA,NA,NA,NA,"Check",22.6166666666667
5705,NA,NA,NA,NA,"Check",23.1333333333333
5707,NA,NA,NA,NA,"Pull",25.7333333333333
5710,NA,NA,NA,NA,"Set",0
5730,NA,NA,NA,NA,"Set",0
5724,NA,NA,NA,NA,"Check",24.9833333333333
5729,NA,NA,NA,NA,"Check",25.5833333333333
5733,NA,NA,NA,NA,"Pull",19.95
5734,NA,NA,NA,NA,"Set",0
5737,NA,NA,NA,NA,"Pull",22.3166666666667
5740,NA,NA,NA,NA,"Set",0
5741,NA,NA,NA,NA,"Check",23.35
5749,NA,NA,NA,NA,"Check",27.1833333333333
5754,NA,NA,NA,NA,"Check",22.0833333333333
5757,NA,NA,NA,NA,"Pull",22.55
5759,NA,NA,NA,NA,"Set",0
5760,NA,NA,NA,NA,"Check",25.75
5763,NA,NA,NA,NA,"Check",23.85
5765,NA,NA,NA,NA,"Check",26.35
5766,NA,NA,NA,NA,"Pull",21.2666666666667
5769,NA,NA,NA,NA,"Set",0
5770,NA,NA,NA,NA,"Check",23.2
5773,NA,NA,NA,NA,"Check",21.7166666666667
5779,NA,NA,NA,NA,"Check",30.35
5786,NA,NA,NA,NA,"Pull",16.4166666666667
5788,NA,NA,NA,NA,"Set",0
5791,NA,NA,NA,NA,"Check",27.3
5795,NA,NA,NA,NA,"Set",0
5805,NA,NA,NA,NA,"Check",25.05
5808,NA,NA,NA,NA,"Check",22.5
5811,NA,NA,NA,NA,"Pull",26.6333333333333
5813,NA,NA,NA,NA,"Set",0
5814,NA,NA,NA,NA,"Check",21.6333333333333
5817,NA,NA,NA,NA,"Check",23.7
5818,NA,NA,NA,NA,"Check",27.9
5820,NA,NA,NA,NA,"Pull",20.5833333333333
5824,NA,NA,NA,NA,"Set",0
5836,NA,NA,NA,NA,"Check",22.4333333333333
5837,NA,NA,NA,NA,"Check",27.2166666666667
5839,NA,NA,NA,NA,"Pull",22.9166666666667
5841,NA,NA,NA,NA,"Set",0
5843,NA,NA,NA,NA,"Check",23.7166666666667
5846,NA,NA,NA,NA,"Check",24.6833333333333
5847,NA,NA,NA,NA,"Check",23.05
5850,NA,NA,NA,NA,"Pull",23.3166666666667
5856,NA,NA,NA,NA,"Set",0
5864,NA,NA,NA,NA,"Check",22.35
5866,NA,NA,NA,NA,"Check",24.9666666666667
5868,NA,NA,NA,NA,"Check",25.0166666666667
5869,NA,NA,NA,NA,"Pull",22.2
5872,NA,NA,NA,NA,"Set",0
5873,NA,NA,NA,NA,"Check",22.3
5876,NA,NA,NA,NA,"Check",29.0333333333333
5878,NA,NA,NA,NA,"Check",18.75
5880,NA,NA,NA,NA,"Pull",24.3333333333333
5881,NA,NA,NA,NA,"Set",0
5884,NA,NA,NA,NA,"Check",24.5166666666667
5887,NA,NA,NA,NA,"Check",23.95
5898,NA,NA,NA,NA,"Check",24.2166666666667
5900,NA,NA,NA,NA,"Pull",22.8166666666667
5902,NA,NA,NA,NA,"Set",0
5905,NA,NA,NA,NA,"Check",26.5
5906,NA,NA,NA,NA,"Check",23.2333333333333
5909,NA,NA,NA,NA,"Check",21.9666666666667
5910,NA,NA,NA,NA,"Pull",24.8666666666667
5914,NA,NA,NA,NA,"Set",0
5915,NA,NA,NA,NA,"Check",24.6
5996,NA,NA,NA,NA,"Check",25.2666666666667
5925,NA,NA,NA,NA,"Pull",21.4166666666667
5930,NA,NA,NA,NA,"Set",0
5928,NA,NA,NA,NA,"Check",22.4166666666667
5933,NA,NA,NA,NA,"Check",27.35
5934,NA,NA,NA,NA,"Check",20.15
5940,NA,NA,NA,NA,"Pull",23.25
5938,NA,NA,NA,NA,"Set",0
5936,NA,NA,NA,NA,"Check",26.9666666666667
5942,NA,NA,NA,NA,"Check",24.0333333333333
5945,NA,NA,NA,NA,"Check",23.3666666666667
5947,NA,NA,NA,NA,"Pull",27.25
5957,NA,NA,NA,NA,"Set",0
5959,NA,NA,NA,NA,"Check",19.4166666666667
5962,NA,NA,NA,NA,"Check",23.1333333333333
5964,NA,NA,NA,NA,"Check",24.7666666666667
5965,NA,NA,NA,NA,"Pull",23.8166666666667
5968,NA,NA,NA,NA,"Set",0
5970,NA,NA,NA,NA,"Check",23.0166666666667
5971,NA,NA,NA,NA,"Check",25.6166666666667
5973,NA,NA,NA,NA,"Check",24.5666666666667
5976,NA,NA,NA,NA,"Pull",27.4333333333333
6142,NA,NA,NA,NA,"Set",0
6144,NA,NA,NA,NA,"Check",22.5
6162,NA,NA,NA,NA,"Check",25.1333333333333
6160,NA,NA,NA,NA,"Check",22.3166666666667
6155,NA,NA,NA,NA,"Pull",24.25
6158,NA,NA,NA,NA,"Set",0
6164,NA,NA,NA,NA,"Check",26.6833333333333
6168,NA,NA,NA,NA,"Check",22.2333333333333
6169,NA,NA,NA,NA,"Check",21.3
6170,NA,NA,NA,NA,"Pull",22.2833333333333
6171,NA,NA,NA,NA,"Set",0
6175,NA,NA,NA,NA,"Check",20.1
6178,NA,NA,NA,NA,"Pull",26.5666666666667
6180,NA,NA,NA,NA,"Set",0
6181,NA,NA,NA,NA,"Check",23.15
6183,NA,NA,NA,NA,"Check",24.65
6193,NA,NA,NA,NA,"Check",23.9
6195,NA,NA,NA,NA,"Pull",24.5
6197,NA,NA,NA,NA,"Set",0
6200,NA,NA,NA,NA,"Check",27.8666666666667
6202,NA,NA,NA,NA,"Check",21.4
6204,NA,NA,NA,NA,"Check",23.4666666666667
6205,NA,NA,NA,NA,"Pull",23.1666666666667
6207,NA,NA,NA,NA,"Set",0
6213,NA,NA,NA,NA,"Check",24.6833333333333
6215,NA,NA,NA,NA,"Pull",23.4
6218,NA,NA,NA,NA,"Set",0
6219,NA,NA,NA,NA,"Check",28.5333333333333
6222,NA,NA,NA,NA,"Check",19.7666666666667
6223,NA,NA,NA,NA,"Pull",23.2333333333333
6225,NA,NA,NA,NA,"Set",0
6228,NA,NA,NA,NA,"Check",26.4166666666667
6258,NA,NA,NA,NA,"Check",23.0166666666667
6255,NA,NA,NA,NA,"Check",26.7666666666667
6262,NA,NA,NA,NA,"Pull",20
6238,NA,NA,NA,NA,"Set",0
6235,NA,NA,NA,NA,"Check",23.7333333333333
6234,NA,NA,NA,NA,"Check",22.9333333333333
6231,NA,NA,NA,NA,"Check",22.9333333333333
